年,月,日,時,分,秒,事故類別, 縣市,市區鄉鎮,路線,公里,公尺,里程,分局,工務段,向,車道線(側)名稱, 24小時內死亡人數,2-30日內死亡人數,受傷,天候,道路照明設備(11207新增),道路類別,速限, 道路型態, 事故位置,路面狀況-路面鋪裝,路面狀況-路面狀態,路面狀況-路面缺陷,道路障礙-障礙物,道路障礙-視距,號誌-號誌種類,號誌-號誌動作,車道劃分設施-分向設施,車道劃分設施-分道設施-快車道或一般車道間,車道劃分設施-分道設施-快慢車道間,車道劃分設施-分道設施-路面邊線,事故類型及型態代碼,事故類型及型態2, 當事者順位,當事者屬(性)別, 當事者事故發生時年齡,受傷程度,保護裝備,行動電話、電腦或其他相類功能裝置名稱,當事者區分(大類別),當事者區分(類別),車輛用途,飲酒情形名稱,初步分析研判子類別-主要, 肇事逃逸(是否肇逃)
2023.0,6.0,19.0,16.0,5.0,0.0,A3,新北市,坪林區,國道5號,20.0,800.0,20.8,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,36.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,19.0,17.0,13.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,29.0,500.0,29.5,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,日間自然光線,國道,40.0,直路,加速車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,46.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,19.0,14.0,22.0,35.0,A3,新北市,石碇區,國道5號,7.0,900.0,7.9,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,29.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,6.0,19.0,14.0,20.0,34.0,A3,新北市,石碇區,國道5號,7.0,900.0,7.9,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,28.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,20.0,12.0,18.0,20.0,A3,宜蘭縣,頭城鎮,國道5號,28.0,500.0,28.5,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,26.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023.0,6.0,21.0,17.0,55.0,0.0,A3,新北市,坪林區,國道5號,15.0,400.0,15.4,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,32.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,22.0,19.0,30.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,900.0,29.9,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,直路,快車道,水泥,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,24,撞非固定設施,1.0,無或物(動物、堆置物),-1.0, , , , , , , ,尚未發現肇事因素,否
2023.0,6.0,22.0,19.0,25.0,10.0,A3,宜蘭縣,礁溪鄉,國道5號,32.0,900.0,32.9,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1.0,肇事逃逸尚未查獲,-1.0, , , , , , , ,不明原因肇事,是
2023.0,6.0,22.0,15.0,22.0,46.0,A3,新北市,坪林區,國道5號,14.0,500.0,14.5,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,日間自然光線,國道,40.0,三岔路,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,閃光號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,16,側撞,1.0,女,62.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未依規定讓車,否
2023.0,6.0,22.0,16.0,58.0,17.0,A3,新北市,石碇區,國道5號,7.0,400.0,7.4,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,女,52.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023.0,6.0,23.0,22.0,32.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,33.0,200.0,33.2,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,68.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,23.0,16.0,30.0,19.0,A3,宜蘭縣,礁溪鄉,國道5號,30.0,900.0,30.9,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,41.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,23.0,21.0,9.0,29.0,A3,宜蘭縣,礁溪鄉,國道5號,30.0,600.0,30.6,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,雨,夜間(或隧道、地下道、涵洞)無照明,國道,90.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,25.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,23.0,23.0,1.0,27.0,A3,宜蘭縣,礁溪鄉,國道5號,28.0,500.0,28.5,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,28.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,租賃車,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,23.0,15.0,44.0,2.0,A3,新北市,石碇區,國道5號,5.0,100.0,5.1,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,雨,日間自然光線,國道,80.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,74.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經觀察未飲酒,未注意車前狀態,否
2023.0,6.0,24.0,17.0,17.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,30.0,600.0,30.6,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,52.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,24.0,10.0,10.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,29.0,500.0,29.5,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,51.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,24.0,15.0,26.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,30.0,300.0,30.3,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,35.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,24.0,11.0,0.0,25.0,A3,宜蘭縣,蘇澳鎮,國道5號,54.0,0.0,54.0,北分局,頭城工務段,南側,服務區,0.0,0.0,0.0,晴,日間自然光線,其他,40.0,其他,其他,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,14,倒車撞,1.0,男,45.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,倒車未依規定,否
2023.0,6.0,24.0,17.0,7.0,0.0,A3,新北市,石碇區,國道5號,4.0,100.0,4.1,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,雨,日間自然光線,國道,80.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,22.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,25.0,12.0,21.0,0.0,A3,新北市,坪林區,國道5號,15.0,600.0,15.6,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,56.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,25.0,12.0,25.0,0.0,A3,新北市,坪林區,國道5號,15.0,700.0,15.7,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,37.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,25.0,13.0,18.0,59.0,A3,宜蘭縣,礁溪鄉,國道5號,30.0,900.0,30.9,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,47.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,25.0,20.0,47.0,0.0,A3,宜蘭縣,壯圍鄉,國道5號,41.0,500.0,41.5,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,女,29.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023.0,6.0,25.0,0.0,5.0,50.0,A3,新北市,石碇區,國道5號,6.0,700.0,6.7,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,25.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,6.0,26.0,7.0,40.0,45.0,A3,宜蘭縣,壯圍鄉,國道5號,41.0,0.0,41.0,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1.0,男,27.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,曳引車,營業用,砂石車,經檢測無酒精反應,其他裝載不當肇事,否
2023.0,6.0,26.0,11.0,10.0,29.0,A3,新北市,石碇區,國道5號,9.0,300.0,9.3,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,46.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),營業用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,26.0,12.0,20.0,46.0,A3,新北市,石碇區,國道5號,7.0,900.0,7.9,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,46.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,租賃車,其他,無法檢測,未注意車前狀態,否
2023.0,6.0,27.0,12.0,30.0,23.0,A3,新北市,坪林區,國道5號,15.0,0.0,15.0,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,女,53.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,無法檢測,未注意車前狀態,否
2023.0,6.0,28.0,17.0,44.0,0.0,A3,新北市,坪林區,國道5號,19.0,700.0,19.7,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,24.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,6.0,28.0,8.0,50.0,51.0,A3,臺北市,南港區,國道5號,0.0,600.0,0.6,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,18,路上翻車、摔倒,1.0,男,41.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023.0,6.0,29.0,16.0,20.0,0.0,A3,宜蘭縣,宜蘭市,國道5號,32.0,0.0,32.0,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1.0,肇事逃逸尚未查獲,-1.0, , , , , , , ,不明原因肇事,是
2023.0,6.0,29.0,23.0,20.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,33.0,0.0,33.0,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)無照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,道路工事(程)中,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,24,撞非固定設施,1.0,男,46.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,租賃車,其他,無法檢測,不明原因肇事,否
2023.0,6.0,30.0,1.0,53.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,31.0,700.0,31.7,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)無照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,道路工事(程)中,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),寬式快慢車道分隔島(50公分以上),有,24,撞非固定設施,1.0,男,36.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,7.0,1.0,16.0,25.0,0.0,A3,宜蘭縣,壯圍鄉,國道5號,35.0,300.0,35.3,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,無照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,51.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道不當,否
2023.0,7.0,1.0,16.0,50.0,46.0,A3,宜蘭縣,頭城鎮,國道5號,30.0,0.0,30.0,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,40.0,直路,直線匝道,水泥,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,43.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,7.0,1.0,17.0,2.0,0.0,A3,新北市,坪林區,國道5號,14.0,0.0,14.0,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,陰,有照明未開啟或故障,國道,80.0,高架道路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,59.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,觀看其他事故、活動、道路環境或車外資訊分心駕駛,否
2023.0,7.0,2.0,16.0,35.0,0.0,A3,宜蘭縣,羅東鎮,國道5號,45.0,600.0,45.6,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,無照明,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,24.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,使用車輛自動駕駛或先進駕駛輔助系統設備(裝置)不符規定,否
2023.0,7.0,2.0,23.0,17.0,39.0,A3,宜蘭縣,頭城鎮,國道5號,30.0,100.0,30.1,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,有照明且開啟,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,14,倒車撞,1.0,男,52.0,未受傷,繫安全帶(使用幼童安全椅),未使用,半聯結車,自用,其他,經檢測無酒精反應,倒車未依規定,否
2023.0,7.0,2.0,10.0,52.0,0.0,A3,臺北市,南港區,國道5號,0.0,300.0,0.3,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,有照明且開啟,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,40.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,7.0,3.0,14.0,16.0,52.0,A3,宜蘭縣,頭城鎮,國道5號,28.0,700.0,28.7,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,無照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,65.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,7.0,3.0,6.0,30.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,26.0,500.0,26.5,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,有照明且開啟,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,32.0,未受傷,繫安全帶(使用幼童安全椅),不明,小貨車(含客、貨兩用),自用,其他,無法檢測,未保持行車安全距離,是
2023.0,7.0,3.0,13.0,12.0,0.0,A3,新北市,坪林區,國道5號,15.0,0.0,15.0,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),快慢車道分隔線,有,13,追撞,1.0,男,37.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,7.0,3.0,16.0,35.0,28.0,A3,宜蘭縣,頭城鎮,國道5號,28.0,500.0,28.5,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,雨,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,23.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,7.0,4.0,15.0,31.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,400.0,29.4,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,21.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,7.0,4.0,8.0,20.0,27.0,A3,臺北市,南港區,國道5號,0.0,100.0,0.1,北分局,頭城工務段,北側,輔助,0.0,0.0,0.0,晴,無照明,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,58.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,7.0,5.0,21.0,45.0,15.0,A3,新北市,坪林區,國道5號,14.0,900.0,14.9,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,有照明且開啟,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,道路工事(程)中,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,42.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,7.0,6.0,15.0,55.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,700.0,29.7,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,40.0,直路,直線匝道,水泥,乾燥,無缺陷,無障礙物,良好,閃光號誌,正常,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,41.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,7.0,6.0,15.0,57.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,29.0,700.0,29.7,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,無照明,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,女,31.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,7.0,6.0,16.0,18.0,0.0,A3,臺北市,南港區,國道5號,0.0,300.0,0.3,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,有照明且開啟,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,女,47.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
