年,月,日,時,分,秒,事故類別, 縣市,市區鄉鎮,路線,公里,公尺,里程,分局,工務段,向,車道線(側)名稱, 24小時內死亡人數,2-30日內死亡人數,受傷,天候,道路照明設備(11207新增),道路類別,速限, 道路型態, 事故位置,路面狀況-路面鋪裝,路面狀況-路面狀態,路面狀況-路面缺陷,道路障礙-障礙物,道路障礙-視距,號誌-號誌種類,號誌-號誌動作,車道劃分設施-分向設施,車道劃分設施-分道設施-快車道或一般車道間,車道劃分設施-分道設施-快慢車道間,車道劃分設施-分道設施-路面邊線,事故類型及型態代碼,事故類型及型態2, 當事者順位,當事者屬(性)別, 當事者事故發生時年齡,受傷程度,保護裝備,行動電話、電腦或其他相類功能裝置名稱,當事者區分(大類別),當事者區分(類別),車輛用途,飲酒情形名稱,初步分析研判子類別-主要, 肇事逃逸(是否肇逃)
2023,8,11,11,12,22,A2,彰化縣,埔鹽鄉,國道1號,208,300,208.3,中分局,斗南工務段,北側,內側,0,0,2,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,83,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,無法檢測,未保持行車安全距離,是
2023,8,2,10,42,00,A2,臺中市,神岡區,國道4號,13,100,13.1,中分局,苗栗工務段,東側,外側,0,0,1,雨,無照明,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,27,受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,2,19,56,00,A2,臺中市,神岡區,國道1號,167,900,167.9,中分局,苗栗工務段,南側,外側,0,0,3,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,34,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道不當,否
2023,8,4,10,28,11,A2,臺中市,神岡區,國道4號,10,900,10.9,中分局,苗栗工務段,西側,中線,0,0,1,陰,有照明未開啟或故障,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,41,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道不當,否
2023,8,11,17,30,00,A2,臺中市,西屯區,國道1號,174,800,174.8,中分局,斗南工務段,南側,中線,0,0,3,雨,有照明且開啟,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,38,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,8,5,20,30,00,A2,臺中市,神岡區,國道4號,8,700,8.7,中分局,苗栗工務段,西側,中線,0,0,1,雨,有照明且開啟,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,19,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,8,23,04,23,00,A2,臺中市,大雅區,國道1號,173,600,173.6,中分局,斗南工務段,南側,中線,0,0,1,晴,有照明且開啟,國道,70,直路,快車道,柏油,乾燥,無缺陷,道路工事(程)中,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,30,未受傷,繫安全帶(使用幼童安全椅),未使用,全聯結車,營業用,其他,經檢測無酒精反應,其他不當駕車行為,否
2023,8,24,04,23,00,A2,苗栗縣,三義鄉,國道1號,155,900,155.9,中分局,苗栗工務段,北側,外側,0,0,2,晴,無照明,國道,90,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,50,受傷,繫安全帶(使用幼童安全椅),未使用,曳引車,營業用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,25,15,57,30,A2,臺中市,豐原區,國道4號,18,600,18.6,中分局,苗栗工務段,西側,外側,0,0,1,晴,有照明且開啟,國道,100,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,64,受傷,未戴安全帽或未繫安全帶(未使用幼童安全椅),不明,小客車(含客、貨兩用),自用,其他,呼氣檢測 0.80 mg/L以上或血液檢測 0.16%以上,酒醉(後)駕駛,是
2023,8,30,08,14,00,A2,臺中市,神岡區,國道1號,166,0,166,中分局,苗栗工務段,北側,內側,0,0,2,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,48,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,26,10,19,13,A2,臺中市,后里區,國道1號,159,0,159,中分局,苗栗工務段,南側,輔助,0,0,1,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,50,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,無法檢測,恍神、緊張、心不在焉分心駕駛,是
2023,8,22,17,50,01,A2,臺中市,西屯區,國道1號,180,400,180.4,中分局,斗南工務段,北側,外側,0,0,1,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,31,未受傷,繫安全帶(使用幼童安全椅),未使用,大貨車,營業用,其他,經檢測無酒精反應,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,否
2023,8,16,09,25,00,A2,臺中市,后里區,國道1號,158,200,158.2,中分局,苗栗工務段,北側,內側,0,0,1,雨,有照明未開啟或故障,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,35,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,8,2,07,38,00,A2,苗栗縣,竹南鎮,國道3號,116,0,116,中分局,大甲工務段,南側,內側,0,0,1,雨,有照明未開啟或故障,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,女,33,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未依規定減速,否
2023,8,6,09,01,29,A2,苗栗縣,後龍鎮,國道3號,126,0,126,中分局,大甲工務段,南側,外側,0,0,1,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,女,32,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,飲食、抽(點)菸、拿(撿)物品分心駕駛,否
2023,8,5,05,55,05,A2,苗栗縣,竹南鎮,國道3號,115,800,115.8,中分局,大甲工務段,南側,中線,0,0,1,雨,無照明,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,54,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,其他不當駕車行為,否
2023,8,5,11,05,00,A2,苗栗縣,後龍鎮,國道3號,124,700,124.7,中分局,大甲工務段,北側,中線,0,0,1,雨,有照明未開啟或故障,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式附柵欄,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,44,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,10,14,52,12,A2,苗栗縣,通霄鎮,國道3號,150,100,150.1,中分局,大甲工務段,南側,內側,0,0,1,雨,無照明,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,46,受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未依規定減速,否
2023,8,11,19,36,43,A2,苗栗縣,西湖鄉,國道3號,135,0,135,中分局,大甲工務段,南側,服務區,0,0,1,陰,有照明且開啟,國道,40,休息站或服務區,其他,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,車道線(附標記),未繪設快慢車道分隔線,有,7,從停車後(或中)穿出,1,男,44,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,起步時未注意安全,否
2023,8,18,23,15,22,A2,苗栗縣,竹南鎮,國道3號,115,500,115.5,中分局,大甲工務段,北側,外側,0,0,2,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,23,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,打瞌睡或疲勞駕駛(包括連續駕車8小時),否
2023,8,26,12,34,48,A2,苗栗縣,造橋鄉,國道3號,123,800,123.8,中分局,大甲工務段,南側,內側,0,0,2,晴,有照明未開啟或故障,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,31,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,27,14,58,00,A2,苗栗縣,通霄鎮,國道3號,141,400,141.4,中分局,大甲工務段,北側,內側,0,0,2,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,62,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,21,12,20,31,A2,苗栗縣,後龍鎮,國道3號,128,900,128.9,中分局,大甲工務段,南側,外側,0,0,1,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,56,未受傷,繫安全帶(使用幼童安全椅),未使用,曳引車,營業用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,2,06,48,56,A2,苗栗縣,頭屋鄉,國道1號,126,200,126.2,中分局,苗栗工務段,北側,中線,0,0,1,雨,有照明且開啟,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,30,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,8,3,09,57,01,A2,苗栗縣,三義鄉,國道1號,145,0,145,中分局,苗栗工務段,南側,中線,0,0,1,陰,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,45,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,5,02,47,13,A2,苗栗縣,銅鑼鄉,國道1號,139,600,139.6,中分局,苗栗工務段,南側,路肩,0,0,1,雨,有照明且開啟,國道,100,直路,路肩、路緣,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,38,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,打瞌睡或疲勞駕駛(包括連續駕車8小時),否
2023,8,5,07,47,00,A2,苗栗縣,三義鄉,國道1號,148,0,148,中分局,苗栗工務段,北側,內側,0,0,4,雨,有照明未開啟或故障,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,27,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),租賃車,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,9,19,27,00,A2,苗栗縣,銅鑼鄉,國道1號,136,800,136.8,中分局,苗栗工務段,南側,中線,0,0,3,晴,有照明且開啟,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,43,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,8,11,15,35,33,A2,苗栗縣,銅鑼鄉,國道1號,136,0,136,中分局,苗栗工務段,南側,內側,0,0,1,雨,有照明未開啟或故障,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,21,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,11,15,35,14,A2,苗栗縣,頭屋鄉,國道1號,127,100,127.1,中分局,苗栗工務段,南側,內側,0,0,1,雨,無照明,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,53,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,11,16,00,00,A2,苗栗縣,造橋鄉,國道1號,118,0,118,中分局,苗栗工務段,南側,內側,0,0,3,雨,有照明未開啟或故障,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,62,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,11,15,14,59,A2,苗栗縣,銅鑼鄉,國道1號,139,400,139.4,中分局,苗栗工務段,北側,內側,0,0,1,雨,有照明未開啟或故障,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,33,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,8,16,06,59,00,A2,苗栗縣,頭份市,國道1號,115,700,115.7,中分局,苗栗工務段,南側,中線,0,0,1,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,62,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,飲食、抽(點)菸、拿(撿)物品分心駕駛,否
2023,8,16,17,30,40,A2,苗栗縣,造橋鄉,國道1號,123,600,123.6,中分局,苗栗工務段,北側,外側,0,0,4,雨,有照明且開啟,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,59,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,8,17,16,47,00,A2,苗栗縣,三義鄉,國道1號,146,800,146.8,中分局,苗栗工務段,南側,中線,0,0,6,雨,有照明未開啟或故障,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,57,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,13,16,10,00,A2,苗栗縣,頭屋鄉,國道1號,125,400,125.4,中分局,苗栗工務段,北側,中內,0,0,4,晴,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,36,受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,飲食、抽(點)菸、拿(撿)物品分心駕駛,否
2023,8,17,16,55,45,A2,苗栗縣,三義鄉,國道1號,146,0,146,中分局,苗栗工務段,南側,內側,0,0,3,雨,有照明未開啟或故障,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,34,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,19,17,05,00,A2,苗栗縣,銅鑼鄉,國道1號,140,0,140,中分局,苗栗工務段,北側,出口匝道,0,0,2,陰,有照明未開啟或故障,國道,40,直路,環道匝道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,34,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,無法檢測,未依規定減速,否
2023,8,4,17,49,17,A2,桃園市,楊梅區,國道1號,70,400,70.4,北分局,中壢工務段,北側,內側,0,0,1,晴,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,51,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道不當,否
2023,8,5,06,17,00,A2,新竹縣,寶山鄉,國道1號,100,600,100.6,北分局,關西工務段,南側,內側,0,0,2,雨,無照明,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,30,其他,1,男,25,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,8,5,06,18,00,A2,新竹縣,寶山鄉,國道1號,100,600,100.6,北分局,關西工務段,南側,內側,0,0,2,雨,無照明,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,46,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,6,00,33,17,A2,桃園市,楊梅區,國道1號,71,300,71.3,北分局,中壢工務段,南側,服務區,0,0,3,晴,有照明且開啟,國道,50,休息站或服務區,交通島(含槽化線),柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,26,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,8,6,08,46,00,A2,新竹市,東區,國道1號,96,0,96,北分局,關西工務段,南側,中線,0,0,2,晴,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,女,33,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道不當,否
2023,8,6,10,45,00,A2,新竹縣,竹北市,國道1號,92,0,92,北分局,中壢工務段,北側,內側,0,0,4,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,49,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,觀看其他事故、活動、道路環境或車外資訊分心駕駛,否
2023,8,7,15,30,04,A2,新竹市,東區,國道1號,92,100,92.1,北分局,中壢工務段,北側,內側,0,0,2,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,肇事逃逸尚未查獲,-1, , , , , , , ,肇事逃逸未查獲，無法查明肇因,是
2023,8,9,07,30,00,A2,新竹縣,寶山鄉,國道1號,100,100,100.1,北分局,關西工務段,南側,外側,0,0,2,晴,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,24,受傷,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,8,8,17,45,55,A2,苗栗縣,頭份市,國道1號,109,100,109.1,中分局,苗栗工務段,南側,外側,0,0,1,晴,有照明未開啟或故障,國道,90,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,58,未受傷,繫安全帶(使用幼童安全椅),未使用,全聯結車,自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,8,8,23,28,00,A2,新竹縣,竹北市,國道1號,90,300,90.3,北分局,中壢工務段,北側,外側,0,0,1,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,17,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,無法檢測,恍神、緊張、心不在焉分心駕駛,是
2023,8,12,12,19,00,A2,新竹縣,寶山鄉,國道1號,104,100,104.1,中分局,苗栗工務段,南側,內側,0,0,1,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,50,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,使用車輛自動駕駛或先進駕駛輔助系統設備(裝置)不符規定,否
2023,8,12,16,16,00,A2,新竹縣,竹北市,國道1號,90,800,90.8,北分局,中壢工務段,北側,內側,0,0,1,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,32,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),租賃車,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,8,16,22,15,00,A2,新竹縣,湖口鄉,國道1號,76,700,76.7,北分局,中壢工務段,北側,內側,0,0,1,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,27,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,8,18,02,25,31,A2,桃園市,楊梅區,國道1號,70,800,70.8,北分局,中壢工務段,南側,內側,0,0,2,雨,有照明且開啟,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1,男,32,受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未依規定減速,否
2023,8,25,15,54,32,A2,桃園市,楊梅區,國道1號,71,300,71.3,北分局,中壢工務段,南側,輔助,0,0,1,晴,無照明,國道,50,直路,減速車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,68,受傷,繫安全帶(使用幼童安全椅),未使用,大客車,遊覽車,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,8,28,15,54,00,A2,新竹市,東區,國道1號,95,0,95,北分局,關西工務段,北側,交流道,0,0,3,晴,無照明,國道,50,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,31,受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,因光線、視線遮蔽致生事故,否
2023,8,29,17,46,00,A2,苗栗縣,竹南鎮,國道1號,108,100,108.1,中分局,苗栗工務段,南側,外側,0,0,2,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,53,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,8,30,18,28,00,A2,新竹縣,寶山鄉,國道1號,107,800,107.8,中分局,苗栗工務段,南側,外側,0,0,1,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,27,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,觀看其他事故、活動、道路環境或車外資訊分心駕駛,否
